Frame,EAR,MAR,PERCLOS
2195,0.267717803359077,0.32988411512494004,0.005466970387243736
2196,0.26037183884438775,0.32988411512494004,0.005919854280510018
2197,0.25431644923184893,0.32988411512494004,0.0063723258989531175
2198,0.2125147942517429,0.32988411512494004,0.006824385805277525
2199,0.27216725542741416,0.32539568672798425,0.007276034561164165
2200,0.28190890541180724,0.29417420270727607,0.007727272727272728
2201,0.25689442981431965,0.28154625318573645,0.00817810086324398
2202,0.2366452707547342,0.298231969601362,0.00862851952770209
2203,0.21289159934842058,0.298231969601362,0.009078529278256923
2204,0.39120542859566665,0.2536857024815635,0.0
2205,0.2811332088078228,0.30262874684312724,0.00045351473922902497
2206,0.2744560164381896,0.425998989700135,0.0009066183136899365
2207,0.25924375917988884,0.32539568672798425,0.001359311282283643
2208,0.3656760388175504,0.4165985279140616,0.0
2209,0.38809844764589596,0.35238060635362667,0.0
2210,0.284502315347379,0.298231969601362,0.00045248868778280545
2211,0.4095794513083144,0.39629003717045397,0.0
2212,0.3958119990747523,0.39629003717045397,0.0
2213,0.39055775826658157,0.39629003717045397,0.0
2214,0.43097815586839394,0.39629003717045397,0.0
2215,0.4138393651062963,0.39629003717045397,0.0
2216,0.27078303418084504,0.3841167295796041,0.0004512635379061372
2217,0.387764811797821,0.49377472399440625,0.0
2218,0.2758227575022396,0.347261003385908,0.0004508566275924256
2219,0.2766360226037675,0.27653315937748607,0.0009013068949977468
2220,0.3052601214102191,0.27653315937748607,0.0
2221,0.284502315347379,0.27653315937748607,0.00045024763619990995
2222,0.2932150209261183,0.27653315937748607,0.0009000900090009
2223,0.29507761519868086,0.2711630722733202,0.001349527665317139
2224,0.2491364395612199,0.37415118028223093,0.0017985611510791368
2225,0.23816968255314816,0.32539568672798425,0.0022471910112359553
2226,0.29658412746567453,0.32539568672798425,0.0026954177897574125
2227,0.23089375685998373,0.39629003717045397,0.003143242029636282
2228,0.2687398936440173,0.39629003717045397,0.003590664272890485
2229,0.2816369523971112,0.30262874684312724,0.004037685060565276
2230,0.2834375555744074,0.347261003385908,0.004484304932735426
2231,0.3656760388175504,0.348058067569092,0.0
2232,0.30185434816903023,0.32539568672798425,0.0
2233,0.2732669160642112,0.29417420270727607,0.0004478280340349306
2234,0.2766360226037675,0.3841167295796041,0.0008952551477170994
2235,0.2940282860276462,0.33586437448586365,0.0013422818791946308
2236,0.2762662157689145,0.35238060635362667,0.0017889087656529517
2237,0.26037183884438775,0.33586437448586365,0.002235136343316942
2238,0.2766360226037675,0.46081322846434114,0.002680965147453083
2239,0.2937187645154067,0.3432032364918221,0.0031263957123715946
2240,0.27951321994210343,0.25,0.0035714285714285713
2241,0.2758402376847588,0.24514516892273006,0.004016064257028112
2242,0.24875970943839476,0.25,0.0044603033006244425
2243,0.3939917935099982,0.30262874684312724,0.0
2244,0.2637409453839441,0.39629003717045397,0.000445632798573975
2245,0.29454370766421956,0.348058067569092,0.0008908685968819599
2246,0.2766360226037675,0.32988411512494004,0.0013357079252003562
2247,0.2766360226037675,0.32988411512494004,0.0017801513128615932
2248,0.2957708623641466,0.32988411512494004,0.002224199288256228
2249,0.2558746526403325,0.32988411512494004,0.0026678523788350376
2250,0.2836890502458511,0.3870941204360128,0.003111111111111111
2251,0.28878292084132773,0.3796283011826483,0.003553976010661928
2252,0.2836890502458511,0.425998989700135,0.003996447602131439
2253,0.24315628042263604,0.30262874684312724,0.004438526409232135
2254,0.31502572006058793,0.33586437448586365,0.0
2255,0.3769081711089433,0.33586437448586365,0.0
2256,0.3952472331569355,0.43834934403426806,0.0
2257,0.3504649829636901,0.39629003717045397,0.0
2258,0.41427996331297257,0.43834934403426806,0.0
2259,0.3769081711089433,0.43834934403426806,0.0
2260,0.3587115016792096,0.39629003717045397,0.0
2261,0.35557477709288077,0.43834934403426806,0.0
2262,0.33531346781217497,0.4165985279140616,0.0
2263,0.326401081829082,0.298231969601362,0.0
2264,0.33787816834587625,0.43834934403426806,0.0
2265,0.31327485897391316,0.44172610429938614,0.0
2266,0.3005768970359073,0.44776673559449515,0.0
2267,0.33473776085298823,0.29417420270727607,0.0
2268,0.37037209526233333,0.39629003717045397,0.0
2269,0.3438505298161366,0.43834934403426806,0.0
2270,0.3504649829636901,0.43834934403426806,0.0
2271,0.22837506959778492,0.3312945782245396,0.00044033465433729633
2272,0.35128270361252256,0.43834934403426806,0.0
2273,0.35607483777561,0.43834934403426806,0.0
2274,0.33531346781217497,0.4284533947857208,0.0
2275,0.33531346781217497,0.4165985279140616,0.0
2276,0.4148251268433315,0.39629003717045397,0.0
2277,0.3920454545454546,0.39629003717045397,0.0
2278,0.3769081711089433,0.39629003717045397,0.0
2279,0.3484848484848485,0.39629003717045397,0.0
2280,0.33531346781217497,0.39629003717045397,0.0
2281,0.39716948038964905,0.39629003717045397,0.0
2282,0.28681834016124863,0.32988411512494004,0.00043821209465381246
2283,0.29658412746567453,0.39197777926058297,0.0008760402978537013
2284,0.27533272213686477,0.36882165305836623,0.0013134851138353765
2285,0.34229541257377594,0.27607881518711636,0.0
2286,0.2906591794880899,0.3312945782245396,0.0004374453193350831
2287,0.3769081711089433,0.43834934403426806,0.0
2288,0.23217595635673127,0.35238060635362667,0.00043706293706293706
2289,0.29170850865912457,0.33586437448586365,0.0008737439930100481
2290,0.25630643285972254,0.33586437448586365,0.0013100436681222707
2291,0.2563181109070075,0.3910801375232869,0.001745962461807071
2292,0.2698978095246549,0.34826301657349623,0.002181500872600349
2293,0.2975991354713985,0.373294362030662,0.0026166593981683385
2294,0.27951321994210343,0.298231969601362,0.003051438535309503
2295,0.28681834016124863,0.298231969601362,0.003485838779956427
2296,0.31448013447884166,0.25,0.0
2297,0.27919186404179586,0.27653315937748607,0.00043535045711797995
2298,0.3147896559910812,0.32988411512494004,0.0
2299,0.26243764491704136,0.48507125007266594,0.00043497172683775554
2300,0.29460399298683293,0.4165985279140616,0.0008695652173913044
2301,0.33531346781217497,0.30262874684312724,0.0
2302,0.2911629230773783,0.29851115706299675,0.0004344048653344917
2303,0.2468936147549124,0.32988411512494004,0.0008684324793747286
2304,0.20761369963434992,0.3432032364918221,0.0013020833333333333
2305,0.27633536018720084,0.32988411512494004,0.0017353579175704988
2306,0.3130455855817463,0.32539568672798425,0.0
2307,0.2927249855607435,0.29417420270727607,0.00043346337234503684
2308,0.2637409453839441,0.32539568672798425,0.0008665511265164644
2309,0.2834375555744074,0.3796283011826483,0.00129926375054136
2310,0.284502315347379,0.32988411512494004,0.0017316017316017316
2311,0.2533807845868412,0.32539568672798425,0.0021635655560363477
2312,0.25630643285972254,0.3432032364918221,0.0025951557093425604
2313,0.2962834650491079,0.29417420270727607,0.0030263726761781237
2314,0.29170850865912457,0.29417420270727607,0.003457216940363008
2315,0.28736203250319575,0.3796283011826483,0.0038876889848812094
2316,0.27245365096268326,0.32988411512494004,0.004317789291882556
2317,0.28300577535501736,0.4165985279140616,0.004747518342684506
2318,0.27919186404179586,0.29851115706299675,0.005176876617773943
2319,0.27999741198332073,0.3841167295796041,0.00560586459680897
2320,0.2608036190637778,0.29417420270727607,0.00603448275862069
2321,0.30713625185800864,0.39629003717045397,0.0
2322,0.3124959150376959,0.38499838828681415,0.0
2323,0.27083333333333337,0.39629003717045397,0.00043047783039173483
2324,0.2816369523971112,0.39629003717045397,0.0008605851979345956
2325,0.37037209526233333,0.4165985279140616,0.0
2326,0.28300577535501736,0.30262874684312724,0.0004299226139294927
2327,0.3269048254183704,0.39629003717045397,0.0
2328,0.30339746898984976,0.32988411512494004,0.0
2329,0.2850177369839524,0.4139512554301667,0.00042936882782310007
2330,0.30213235930402615,0.347261003385908,0.0
2331,0.2608036190637778,0.39629003717045397,0.000429000429000429
2332,0.2563192661316152,0.3307657738321501,0.0008576329331046312
2333,0.30339746898984976,0.38499838828681415,0.0
2334,0.26711005192350035,0.32988411512494004,0.0004284490145672665
2335,0.3037671453184524,0.39629003717045397,0.0
2336,0.32261571813246526,0.32988411512494004,0.0
2337,0.32766892277477533,0.27653315937748607,0.0
2338,0.25294900436745116,0.43834934403426806,0.000427715996578272
2339,0.24956821978060995,0.4563248000673854,0.0008550662676357417
2340,0.29073113904275205,0.39629003717045397,0.001282051282051282
2341,0.29709673015063587,0.4165985279140616,0.0017086715079026058
2342,0.28480619106516736,0.43834934403426806,0.002134927412467976
2343,0.31653223232758165,0.43834934403426806,0.0
2344,0.32319142509165194,0.35238060635362667,0.0
2345,0.25250554610077625,0.3432032364918221,0.00042643923240938164
2346,0.2933006925199302,0.29902903378454604,0.0008525149190110827
2347,0.33787816834587625,0.4165985279140616,0.0
2348,0.33787816834587625,0.347261003385908,0.0
2349,0.2771514442403409,0.4165985279140616,0.0004257130693912303
2350,0.2970995491022479,0.4165985279140616,0.000851063829787234
2351,0.34716245179251704,0.46081322846434114,0.0
2352,0.32319142509165194,0.39629003717045397,0.0
2353,0.2996525715886642,0.3675694941295156,0.00042498937526561835
2354,0.2940282860276462,0.3432032364918221,0.0008496176720475786
2355,0.2940282860276462,0.39629003717045397,0.0012738853503184713
2356,0.27326691606421116,0.3922322702763681,0.001697792869269949
2357,0.2823123902366923,0.39629003717045397,0.0021213406873143827
2358,0.2836907667091128,0.3841167295796041,0.002544529262086514
2359,0.3042708889077408,0.30262874684312724,0.0
2360,0.31734549742910956,0.39629003717045397,0.0
2361,0.31894604140573796,0.42538262391943793,0.0
2362,0.2932150209261183,0.43834934403426806,0.0004233700254022015
2363,0.2891612468089052,0.39629003717045397,0.0008463817181548879
2364,0.2862239204887389,0.43834934403426806,0.0012690355329949238
2365,0.28300577535501736,0.49194772333301334,0.0016913319238900633
2366,0.2637409453839441,0.4165985279140616,0.002113271344040575
2367,0.2927249855607435,0.43834934403426806,0.0025348542458808617
2368,0.2770794808704425,0.43834934403426806,0.0029560810810810812
2369,0.2937187645154067,0.43834934403426806,0.0033769523005487546
2370,0.2940282860276462,0.39629003717045397,0.0037974683544303796
2371,0.2973973925672025,0.39629003717045397,0.004217629692113032
2372,0.2940282860276462,0.43834934403426806,0.00463743676222597
2373,0.31448013447884166,0.3841167295796041,0.0
2374,0.2698978095246549,0.30262874684312724,0.00042122999157540015
2375,0.29658412746567453,0.3432032364918221,0.0008421052631578948
2376,0.28579214026934885,0.4065806140096771,0.0012626262626262627
2377,0.2563297889542924,0.3796283011826483,0.0016827934371055953
2378,0.30598673055197967,0.3796283011826483,0.0
2379,0.3042708889077408,0.29417420270727607,0.0
2380,0.2698978095246549,0.3922322702763681,0.0004201680672268908
2381,0.23664527075473418,0.4165985279140616,0.0008399832003359933
2382,0.28300577535501736,0.29417420270727607,0.0012594458438287153
2383,0.31397639088955326,0.4020921856127213,0.0
2384,0.2766360226037675,0.4125407610199758,0.00041946308724832214
2385,0.306835589441442,0.30262874684312724,0.0
2386,0.3297701883686383,0.348058067569092,0.0
2387,0.33473776085298823,0.3922322702763681,0.0
2388,0.264184403650619,0.3865103412619629,0.0004187604690117253
2389,0.29454370766421956,0.4338609156373123,0.0008371703641691084
2390,0.2945320296169346,0.34826301657349623,0.0012552301255230125
2391,0.27326691606421116,0.3865103412619629,0.001672940192388122
2392,0.32877720449841874,0.39801487608399566,0.0
2393,0.27528022038490024,0.34826301657349623,0.0004178854993731718
2394,0.29507761519868086,0.2487592975524973,0.000835421888053467
2395,0.3147881870951862,0.29851115706299675,0.0
2396,0.3183605054348335,0.39801487608399566,0.0
2397,0.2811332088078228,0.30343756199206295,0.00041718815185648727
2398,0.33810539849664956,0.35413812651491094,0.0
2399,0.2834375555744074,0.4125407610199758,0.00041684035014589413
2400,0.25457135217342985,0.4338609156373123,0.0008333333333333334
2401,0.26037183884438775,0.3865103412619629,0.0012494793835901709
2402,0.2732669160642112,0.25,0.0016652789342214821
2403,0.3542052861635788,0.2536857024815635,0.0
2404,0.2878338533893919,0.45130249138614487,0.00041597337770382697
2405,0.3400057154051724,0.29851115706299675,0.0
2406,0.29173454507426094,0.39801487608399566,0.00041562759767248546
2407,0.3124698786225596,0.30262874684312724,0.0
2408,0.2615510202732573,0.25,0.0004152823920265781
2409,0.25294900436745116,0.35238060635362667,0.0008302200083022001
2410,0.33275762637414663,0.29851115706299675,0.0
2411,0.2841150277644715,0.3796283011826483,0.00041476565740356696
2412,0.2958825955500345,0.35238060635362667,0.0008291873963515755
2413,0.27999741198332073,0.43834934403426806,0.0012432656444260257
2414,0.27949366839403234,0.38499838828681415,0.0016570008285004142
2415,0.27326691606421116,0.38499838828681415,0.002070393374741201
2416,0.26604171160470935,0.4165985279140616,0.0024834437086092716
2417,0.27245365096268326,0.30343756199206295,0.0028961522548613984
2418,0.27078303418084504,0.4125407610199758,0.0033085194375516956
2419,0.2491364395612199,0.46081322846434114,0.0037205456800330715
2420,0.2608036190637778,0.39629003717045397,0.004132231404958678
2421,0.25250554610077625,0.3922322702763681,0.004543577034283354
2422,0.25916407864998736,0.30262874684312724,0.00495458298926507
2423,0.2640448211017324,0.30262874684312724,0.005365249690466364
2424,0.28681834016124863,0.35238060635362667,0.005775577557755775
2425,0.2640448211017324,0.35238060635362667,0.006185567010309278
2426,0.2789532026422449,0.3910801375232869,0.006595218466611707
2427,0.2816369523971112,0.30262874684312724,0.007004532344458179
2428,0.2608036190637778,0.27653315937748607,0.007413509060955519
2429,0.2625448632368286,0.3307657738321501,0.007822149032523672
2430,0.2836890502458511,0.30262874684312724,0.00823045267489712
2431,0.2862991671569341,0.39629003717045397,0.008638420403126285
2432,0.2932150209261183,0.43834934403426806,0.009046052631578948
2433,0.32452851528188736,0.27653315937748607,0.0
2434,0.2758227575022396,0.44172610429938614,0.0004108463434675431
2435,0.3542052861635788,0.33586437448586365,0.0
2436,0.3684624037318818,0.35238060635362667,0.0
2437,0.2976952677383415,0.39629003717045397,0.0004103405826836274
2438,0.2728854311820733,0.347261003385908,0.0008203445447087777
2439,0.25250554610077625,0.4165985279140616,0.0012300123001230013
2440,0.3325565532829698,0.35238060635362667,0.0
2441,0.2596872174465638,0.30262874684312724,0.00040966816878328555
2442,0.25587465264033254,0.33586437448586365,0.000819000819000819
2443,0.29506933044850653,0.32539568672798425,0.0012279983626688497
2444,0.24332194170478166,0.28154625318573645,0.0016366612111292963
2445,0.2400143772942905,0.28154625318573645,0.002044989775051125
2446,0.25630643285972254,0.33586437448586365,0.0024529844644317253
2447,0.21435191271346254,0.35238060635362667,0.0028606456885982836
2448,0.22837506959778492,0.3675694941295156,0.0032679738562091504
2449,0.2169765323703231,0.30262874684312724,0.0036749693752552064
2450,0.284502315347379,0.33586437448586365,0.004081632653061225
2451,0.2399702857304445,0.33586437448586365,0.00448796409628723
2452,0.2811332088078228,0.347261003385908,0.004893964110929853
2453,0.21624371764079092,0.43834934403426806,0.005299633102323685
2454,0.2529373263201663,0.3193375245281536,0.0057049714751426246
2455,0.2973973925672025,0.29902903378454604,0.006109979633401222
2456,0.2935075589176326,0.347261003385908,0.006514657980456026
2457,0.284502315347379,0.39629003717045397,0.006919006919006919
2458,0.2845143044102535,0.347261003385908,0.007323026851098454
2459,0.2558746526403325,0.44474569020986027,0.0077267181781211875
2460,0.2940282860276462,0.39629003717045397,0.008130081300813009
2461,0.3731584601766649,0.33586437448586365,0.0
2462,0.2932150209261183,0.30262874684312724,0.00040617384240454913
2463,0.2970995491022479,0.35238060635362667,0.0008120178643930166
2464,0.2732669160642112,0.298231969601362,0.0012175324675324675
2465,0.3168454367463804,0.30262874684312724,0.0
2466,0.28568149677624854,0.3841167295796041,0.00040551500405515005
2467,0.3071211597264272,0.298231969601362,0.0
2468,0.2866965047819725,0.39629003717045397,0.0004051863857374392
2469,0.2637409453839441,0.38499838828681415,0.0008100445524503848
2470,0.2491364395612199,0.39629003717045397,0.0012145748987854252
2471,0.2816932261076813,0.348058067569092,0.0016187778227438284
2472,0.2158839007912992,0.30262874684312724,0.0020226537216828477
2473,0.2970995491022479,0.30262874684312724,0.002426202992317024
2474,0.27326691606421116,0.29851115706299675,0.0028294260307194824
2475,0.24307355939923264,0.35238060635362667,0.0032323232323232323
2476,0.26408331166821664,0.3206215948612728,0.0036348949919224557
2477,0.28331408089898585,0.3865103412619629,0.004037141703673799
2478,0.24315628042263604,0.3910801375232869,0.00443906376109766
2479,0.2732669160642112,0.3432032364918221,0.004840661557079467
2480,0.27216725542741416,0.3865103412619629,0.005241935483870968
2481,0.2637409453839441,0.3312945782245396,0.005642885933091495
2482,0.25250554610077625,0.34826301657349623,0.0060435132957292505
2483,0.2533807845868412,0.3865103412619629,0.00644381796214257
2484,0.307440127575797,0.29417420270727607,0.0
2485,0.2355567409435725,0.29851115706299675,0.00040241448692152917
2486,0.25501481044010477,0.32539568672798425,0.0008045052292839903
2487,0.2962834650491079,0.2711630722733202,0.0012062726176115801
2488,0.31397639088955326,0.298231969601362,0.0
2489,0.25630643285972254,0.29851115706299675,0.0004017677782241864
2490,0.2758227575022396,0.3312945782245396,0.0008032128514056225
2491,0.3744836991882923,0.29851115706299675,0.0
2492,0.2736986962836012,0.33586437448586365,0.0004012841091492777
2493,0.2728854311820733,0.30262874684312724,0.0008022462896109105
2494,0.2724673591865969,0.25,0.0012028869286287089
2495,0.25587465264033254,0.38499838828681415,0.0016032064128256513
2496,0.2400143772942905,0.29851115706299675,0.002003205128205128
2497,0.24298207464727184,0.46081322846434114,0.0024028834601521826
2498,0.28300577535501736,0.33586437448586365,0.0028022417934347476
2499,0.2687398936440173,0.35238060635362667,0.003201280512204882
2500,0.270329589744045,0.3307657738321501,0.0036
2501,0.2852780119513635,0.3799963229280722,0.003998400639744102
2502,0.270329589744045,0.298231969601362,0.004396482813749001
2503,0.24353959272036763,0.33586437448586365,0.004794246903715541
2504,0.26474442095047757,0.30262874684312724,0.005191693290734824
2505,0.34172372422243136,0.4165985279140616,0.0
2506,0.26430096268380265,0.39629003717045397,0.0003990422984836393
2507,0.2558746526403325,0.4165985279140616,0.0007977662544874351
2508,0.25250554610077625,0.3841167295796041,0.0011961722488038277
2509,0.2625448632368286,0.348058067569092,0.0015942606616181746
2510,0.23816968255314816,0.347261003385908,0.00199203187250996
2511,0.2762662157689145,0.42274036082665584,0.0023894862604540022
2512,0.2906591794880899,0.2536857024815635,0.002786624203821656
2513,0.2563181109070075,0.33586437448586365,0.0031834460803820135
2514,0.2775949025070158,0.46081322846434114,0.003579952267303103
2515,0.24315628042263604,0.39629003717045397,0.003976143141153081
2516,0.2491364395612199,0.3675694941295156,0.0043720190779014305
2517,0.2766360226037675,0.35238060635362667,0.004767580452920143
2518,0.27216725542741416,0.33586437448586365,0.005162827640984908
2519,0.26037183884438775,0.39629003717045397,0.0055577610162763
2520,0.2587322984305973,0.348058067569092,0.005952380952380952
2521,0.2609318561442463,0.39629003717045397,0.006346687822292741
2522,0.26877946326537194,0.3910801375232869,0.0067406819984139575
2523,0.284502315347379,0.30262874684312724,0.007134363852556481
2524,0.25250554610077625,0.347261003385908,0.007527733755942948
2525,0.22234430807093158,0.44474569020986027,0.007920792079207921
2526,0.2681495835784671,0.30262874684312724,0.00831353919239905
2527,0.2944717442943212,0.32988411512494004,0.008705975464978234
2528,0.3147896559910812,0.30262874684312724,0.0
2529,0.26037183884438775,0.30262874684312724,0.00039541320680110717
2530,0.28300577535501736,0.30262874684312724,0.0007905138339920949
2531,0.27245365096268326,0.30262874684312724,0.001185302252074279
2532,0.27580214456084245,0.2711630722733202,0.001579778830963665
2533,0.28331408089898585,0.30262874684312724,0.0019739439399921043
2534,0.2797044667267572,0.35238060635362667,0.0023677979479084454
2535,0.27326691606421116,0.25,0.0027613412228796844
2536,0.25924375917988884,0.30262874684312724,0.0031545741324921135
2537,0.29658412746567453,0.33586437448586365,0.0035474970437524636
2538,0.27677881845387586,0.30262874684312724,0.003940110323089046
2539,0.24017048618081133,0.39629003717045397,0.004332414336352895
2540,0.245448385894882,0.4165985279140616,0.004724409448818898
2541,0.24084631870492812,0.43834934403426806,0.005116096025186935
2542,0.22425967824428275,0.39629003717045397,0.0055074744295830055
2543,0.22113134209372903,0.39629003717045397,0.005898545025560362
2544,0.40825088314112123,0.44474569020986027,0.0
2545,0.35614680114550834,0.43834934403426806,0.0
2546,0.2811332088078228,0.29851115706299675,0.00039277297721916735
2547,0.33473776085298823,0.46916701846758996,0.0
2548,0.2737706596534996,0.348058067569092,0.0003924646781789639
2549,0.264184403650619,0.39629003717045397,0.0007846214201647705
2550,0.2932150209261183,0.30262874684312724,0.001176470588235294
2551,0.2529373263201663,0.39629003717045397,0.0015680125441003528
2552,0.23370794443456794,0.43834934403426806,0.001959247648902821
2553,0.2558746526403325,0.347261003385908,0.0023501762632197414
2554,0.24609360674280228,0.347261003385908,0.00274079874706343
2555,0.2625527109355509,0.30262874684312724,0.0031311154598825833
2556,0.23218763440401619,0.43834934403426806,0.0035211267605633804
2557,0.22837506959778492,0.347261003385908,0.003910833007430583
2558,0.26037183884438775,0.3870941204360128,0.004300234558248631
2559,0.23961046888095278,0.347261003385908,0.004689331770222743
2560,0.2823123902366923,0.35238060635362667,0.005078125
2561,0.32319142509165194,0.3910801375232869,0.0
2562,0.3065535102327839,0.347261003385908,0.0
2563,0.3070572538220723,0.3796283011826483,0.0
2564,0.30713625185800864,0.3392028061749553,0.0
2565,0.2911629230773783,0.32988411512494004,0.0003898635477582846
2566,0.30573887634515984,0.32988411512494004,0.0
2567,0.26037183884438775,0.33586437448586365,0.00038955979742890534
2568,0.26037183884438775,0.35238060635362667,0.000778816199376947
2569,0.3130455855817463,0.30343756199206295,0.0
2570,0.284502315347379,0.3307657738321501,0.0003891050583657588
2571,0.2893902001864979,0.28154625318573645,0.0007779074290159471
2572,0.2820495098320607,0.33586437448586365,0.0011664074650077762
2573,0.31455209784873994,0.3675694941295156,0.0
2574,0.2758553840676046,0.3910801375232869,0.0003885003885003885
2575,0.32452851528188736,0.30262874684312724,0.0
2576,0.31653223232758165,0.33586437448586365,0.0
2577,0.2906591794880899,0.347261003385908,0.00038804811796662784
2578,0.3228899230718536,0.29417420270727607,0.0
2579,0.33787816834587625,0.24514516892273006,0.0
2580,0.2762662157689145,0.43834934403426806,0.0003875968992248062
2581,0.2737103743308862,0.4165985279140616,0.0007748934521503294
2582,0.2932150209261183,0.39629003717045397,0.0011618900077459333
2583,0.25587465264033254,0.39629003717045397,0.001548586914440573
2584,0.2563297889542924,0.39629003717045397,0.001934984520123839
2585,0.27633536018720084,0.347261003385908,0.0023210831721470018
2586,0.3147896559910812,0.347261003385908,0.0
2587,0.2736986962836012,0.347261003385908,0.00038654812524159255
2588,0.25294900436745116,0.30262874684312724,0.0007727975270479134
2589,0.288479173322512,0.3910801375232869,0.0011587485515643105
2590,0.3037671453184524,0.33586437448586365,0.0
2591,0.29658412746567453,0.3841167295796041,0.00038595137012736397
2592,0.2169765323703231,0.43834934403426806,0.0007716049382716049
2593,0.3037671453184524,0.46081322846434114,0.0
2594,0.2732669160642112,0.39629003717045397,0.00038550501156515033
2595,0.28262618489958946,0.39629003717045397,0.0007707129094412332
2596,0.24110700887331443,0.29902903378454604,0.0011556240369799693
2597,0.30713625185800864,0.3307657738321501,0.0
2598,0.2863748818945737,0.30262874684312724,0.00038491147036181676
2599,0.2637409453839441,0.39629003717045397,0.0007695267410542517
2600,0.2608036190637778,0.30262874684312724,0.001153846153846154
2601,0.23174417613734122,0.33586437448586365,0.0015378700499807767
2602,0.2698978095246549,0.2536857024815635,0.001921598770176787
2603,0.2831223071876934,0.32539568672798425,0.002305032654629274
2604,0.2558746526403325,0.29851115706299675,0.002688172043010753
2605,0.2970995491022479,0.30262874684312724,0.003071017274472169
2606,0.31448013447884166,0.298231969601362,0.0
2607,0.2758227575022396,0.30262874684312724,0.0003835826620636747
2608,0.25250554610077625,0.3910801375232869,0.0007668711656441718
2609,0.32510422224107405,0.347261003385908,0.0
2610,0.3812547514230269,0.298231969601362,0.0
2611,0.3122583820722943,0.29417420270727607,0.0
2612,0.29301723259976653,0.27653315937748607,0.00038284839203675346
2613,0.3023580917583186,0.27607881518711636,0.0
2614,0.2932150209261183,0.35238060635362667,0.00038255547054322876
2615,0.22649652340054244,0.33586437448586365,0.0007648183556405354
2616,0.2834375555744074,0.2487592975524973,0.0011467889908256881
2617,0.31502572006058793,0.298231969601362,0.0
2618,0.30632298675648073,0.29851115706299675,0.0
2619,0.28300577535501736,0.27653315937748607,0.00038182512409316535
2620,0.2737103743308862,0.30262874684312724,0.0007633587786259542
2621,0.27251335839919255,0.29417420270727607,0.0011446012972148034
2622,0.30103005311258707,0.29417420270727607,0.0
2623,0.3130455855817463,0.35238060635362667,0.0
2624,0.2732669160642112,0.30262874684312724,0.00038109756097560977
2625,0.2736986962836012,0.33586437448586365,0.0007619047619047619
2626,0.27999741198332073,0.35238060635362667,0.0011424219345011425
2627,0.27919186404179586,0.33586437448586365,0.0015226494099733537
2628,0.2737103743308862,0.30262874684312724,0.001902587519025875
2629,0.3042708889077408,0.29902903378454604,0.0
2630,0.3065535102327839,0.39629003717045397,0.0
2631,0.2834375555744074,0.30262874684312724,0.0003800836183960471
2632,0.2836890502458511,0.2536857024815635,0.0007598784194528875
2633,0.31448013447884166,0.30262874684312724,0.0
2634,0.2491364395612199,0.30262874684312724,0.00037965072133637056
2635,0.2762662157689145,0.30262874684312724,0.0007590132827324478
2636,0.25250554610077625,0.30262874684312724,0.0011380880121396055
2637,0.3297701883686383,0.3367620162231597,0.0
2638,0.31448013447884166,0.39629003717045397,0.0
2639,0.3124698786225596,0.30262874684312724,0.0
2640,0.2937187645154067,0.30262874684312724,0.0003787878787878788
2641,0.3042708889077408,0.2536857024815635,0.0
2642,0.3138505659330999,0.33586437448586365,0.0
2643,0.2816369523971112,0.29851115706299675,0.00037835792659856227
2644,0.2945320296169346,0.29417420270727607,0.0007564296520423601
2645,0.307651673494582,0.24514516892273006,0.0
2646,0.2963980171866078,0.30262874684312724,0.0003779289493575208
2647,0.3163803709559918,0.32539568672798425,0.0
2648,0.2906591794880899,0.33586437448586365,0.00037764350453172205
2649,0.3049122660070178,0.2711630722733202,0.0
2650,0.2399702857304445,0.30262874684312724,0.0003773584905660377
2651,0.3141126915946825,0.2711630722733202,0.0
2652,0.30522345470858653,0.30262874684312724,0.0
2653,0.2608036190637778,0.4021324658641261,0.0003769317753486619
2654,0.25250554610077625,0.30262874684312724,0.0007535795026375283
2655,0.22880684981717497,0.39629003717045397,0.0011299435028248588
2656,0.3044521366725478,0.2536857024815635,0.0
2657,0.23707705097412424,0.30262874684312724,0.0003763643206624012
2658,0.2529373263201663,0.30262874684312724,0.0007524454477050414
2659,0.356052636577206,0.27653315937748607,0.0
2660,0.30713625185800864,0.30262874684312724,0.0
2661,0.24001437729429054,0.30262874684312724,0.0003757985719654265
2662,0.2563192661316152,0.35238060635362667,0.0007513148009015778
2663,0.2704015531139433,0.35238060635362667,0.0011265490048817123
2664,0.29170850865912457,0.27653315937748607,0.0015015015015015015
2665,0.2770794808704425,0.2536857024815635,0.001876172607879925
2666,0.2625448632368286,0.30262874684312724,0.002250562640660165
2667,0.25250554610077625,0.2536857024815635,0.0026246719160104987
2668,0.24956821978060995,0.30343756199206295,0.0029985007496251873
2669,0.31530507762765453,0.3367620162231597,0.0
2670,0.2758227575022396,0.39629003717045397,0.0003745318352059925
2671,0.2945320296169346,0.30262874684312724,0.0007487832272557095
2672,0.2970878710549629,0.4165985279140616,0.001122754491017964
2673,0.2766360226037675,0.33586437448586365,0.0014964459408903852
2674,0.31397639088955326,0.34826301657349623,0.0
2675,0.29504329403337015,0.43834934403426806,0.00037383177570093456
2676,0.2945320296169346,0.29851115706299675,0.0007473841554559044
2677,0.3199013388671379,0.39629003717045397,0.0
2678,0.3065535102327839,0.39629003717045397,0.0
2679,0.30713625185800864,0.30262874684312724,0.0
